,Unnamed: 0,name,type,images,labels
621,2880,ISIC:train:0622,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009914.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009914_segmentation.png
622,2881,ISIC:train:0623,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009915.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009915_segmentation.png
623,2882,ISIC:train:0624,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009917.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009917_segmentation.png
624,2883,ISIC:train:0625,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009918.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009918_segmentation.png
625,2884,ISIC:train:0626,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009919.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009919_segmentation.png
626,2885,ISIC:train:0627,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009920.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009920_segmentation.png
627,2886,ISIC:train:0628,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009921.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009921_segmentation.png
628,2887,ISIC:train:0629,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009923.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009923_segmentation.png
629,2888,ISIC:train:0630,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009925.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009925_segmentation.png
630,2889,ISIC:train:0631,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009929.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009929_segmentation.png
631,2890,ISIC:train:0632,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009930.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009930_segmentation.png
632,2891,ISIC:train:0633,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009931.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009931_segmentation.png
633,2892,ISIC:train:0634,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009932.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009932_segmentation.png
634,2893,ISIC:train:0635,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009933.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009933_segmentation.png
635,2894,ISIC:train:0636,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009935.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009935_segmentation.png
636,2895,ISIC:train:0637,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009936.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009936_segmentation.png
637,2896,ISIC:train:0638,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009937.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009937_segmentation.png
638,2897,ISIC:train:0639,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009938.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009938_segmentation.png
639,2898,ISIC:train:0640,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009939.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009939_segmentation.png
640,2899,ISIC:train:0641,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009940.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009940_segmentation.png
641,2900,ISIC:train:0642,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009941.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009941_segmentation.png
642,2901,ISIC:train:0643,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009942.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009942_segmentation.png
643,2902,ISIC:train:0644,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009943.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009943_segmentation.png
644,2903,ISIC:train:0645,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009945.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009945_segmentation.png
645,2904,ISIC:train:0646,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009946.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009946_segmentation.png
646,2905,ISIC:train:0647,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009947.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009947_segmentation.png
647,2906,ISIC:train:0648,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009949.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009949_segmentation.png
648,2907,ISIC:train:0649,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009950.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009950_segmentation.png
649,2908,ISIC:train:0650,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009951.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009951_segmentation.png
650,2909,ISIC:train:0651,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009953.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009953_segmentation.png
651,2910,ISIC:train:0652,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009954.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009954_segmentation.png
652,2911,ISIC:train:0653,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009955.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009955_segmentation.png
653,2912,ISIC:train:0654,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009956.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009956_segmentation.png
654,2913,ISIC:train:0655,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009958.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009958_segmentation.png
655,2914,ISIC:train:0656,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009960.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009960_segmentation.png
656,2915,ISIC:train:0657,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009961.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009961_segmentation.png
657,2916,ISIC:train:0658,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009962.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009962_segmentation.png
658,2917,ISIC:train:0659,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009963.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009963_segmentation.png
659,2918,ISIC:train:0660,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009964.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009964_segmentation.png
660,2919,ISIC:train:0661,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009965.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009965_segmentation.png
661,2920,ISIC:train:0662,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009966.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009966_segmentation.png
662,2921,ISIC:train:0663,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009967.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009967_segmentation.png
663,2922,ISIC:train:0664,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009968.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009968_segmentation.png
664,2923,ISIC:train:0665,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009969.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009969_segmentation.png
665,2924,ISIC:train:0666,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009971.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009971_segmentation.png
666,2925,ISIC:train:0667,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009972.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009972_segmentation.png
667,2926,ISIC:train:0668,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009973.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009973_segmentation.png
668,2927,ISIC:train:0669,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009974.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009974_segmentation.png
669,2928,ISIC:train:0670,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009975.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009975_segmentation.png
670,2929,ISIC:train:0671,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009976.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009976_segmentation.png
671,2930,ISIC:train:0672,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009977.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009977_segmentation.png
672,2931,ISIC:train:0673,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009979.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009979_segmentation.png
673,2932,ISIC:train:0674,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009981.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009981_segmentation.png
674,2933,ISIC:train:0675,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009982.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009982_segmentation.png
675,2934,ISIC:train:0676,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009987.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009987_segmentation.png
676,2935,ISIC:train:0677,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009991.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009991_segmentation.png
677,2936,ISIC:train:0678,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009993.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009993_segmentation.png
678,2937,ISIC:train:0679,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009994.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009994_segmentation.png
679,2938,ISIC:train:0680,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0009998.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0009998_segmentation.png
680,2939,ISIC:train:0681,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010000.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010000_segmentation.png
681,2940,ISIC:train:0682,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010002.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010002_segmentation.png
682,2941,ISIC:train:0683,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010003.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010003_segmentation.png
683,2942,ISIC:train:0684,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010005.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010005_segmentation.png
684,2943,ISIC:train:0685,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010006.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010006_segmentation.png
685,2944,ISIC:train:0686,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010011.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010011_segmentation.png
686,2945,ISIC:train:0687,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010013.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010013_segmentation.png
687,2946,ISIC:train:0688,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010014.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010014_segmentation.png
688,2947,ISIC:train:0689,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010015.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010015_segmentation.png
689,2948,ISIC:train:0690,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010016.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010016_segmentation.png
690,2949,ISIC:train:0691,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010017.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010017_segmentation.png
691,2950,ISIC:train:0692,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010018.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010018_segmentation.png
692,2951,ISIC:train:0693,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010019.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010019_segmentation.png
693,2952,ISIC:train:0694,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010020.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010020_segmentation.png
694,2953,ISIC:train:0695,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010021.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010021_segmentation.png
695,2954,ISIC:train:0696,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010022.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010022_segmentation.png
696,2955,ISIC:train:0697,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010024.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010024_segmentation.png
697,2956,ISIC:train:0698,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010025.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010025_segmentation.png
698,2957,ISIC:train:0699,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010028.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010028_segmentation.png
699,2958,ISIC:train:0700,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010029.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010029_segmentation.png
700,2959,ISIC:train:0701,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010032.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010032_segmentation.png
701,2960,ISIC:train:0702,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010034.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010034_segmentation.png
702,2961,ISIC:train:0703,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010036.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010036_segmentation.png
703,2962,ISIC:train:0704,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010040.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010040_segmentation.png
704,2963,ISIC:train:0705,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010042.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010042_segmentation.png
705,2964,ISIC:train:0706,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010043.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010043_segmentation.png
706,2965,ISIC:train:0707,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010044.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010044_segmentation.png
707,2966,ISIC:train:0708,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010046.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010046_segmentation.png
708,2967,ISIC:train:0709,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010047.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010047_segmentation.png
709,2968,ISIC:train:0710,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010051.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010051_segmentation.png
710,2969,ISIC:train:0711,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010053.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010053_segmentation.png
711,2970,ISIC:train:0712,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010054.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010054_segmentation.png
712,2971,ISIC:train:0713,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010055.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010055_segmentation.png
713,2972,ISIC:train:0714,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010057.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010057_segmentation.png
714,2973,ISIC:train:0715,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010058.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010058_segmentation.png
715,2974,ISIC:train:0716,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010059.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010059_segmentation.png
716,2975,ISIC:train:0717,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010060.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010060_segmentation.png
717,2976,ISIC:train:0718,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010061.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010061_segmentation.png
718,2977,ISIC:train:0719,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010062.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010062_segmentation.png
719,2978,ISIC:train:0720,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010063.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010063_segmentation.png
720,2979,ISIC:train:0721,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010064.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010064_segmentation.png
721,2980,ISIC:train:0722,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010066.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010066_segmentation.png
722,2981,ISIC:train:0723,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010067.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010067_segmentation.png
723,2982,ISIC:train:0724,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010069.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010069_segmentation.png
724,2983,ISIC:train:0725,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010070.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010070_segmentation.png
725,2984,ISIC:train:0726,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010074.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010074_segmentation.png
726,2985,ISIC:train:0727,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010075.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010075_segmentation.png
727,2986,ISIC:train:0728,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010077.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010077_segmentation.png
728,2987,ISIC:train:0729,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010078.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010078_segmentation.png
729,2988,ISIC:train:0730,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010080.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010080_segmentation.png
730,2989,ISIC:train:0731,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010081.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010081_segmentation.png
731,2990,ISIC:train:0732,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010086.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010086_segmentation.png
732,2991,ISIC:train:0733,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010087.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010087_segmentation.png
733,2992,ISIC:train:0734,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010088.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010088_segmentation.png
734,2993,ISIC:train:0735,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010089.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010089_segmentation.png
735,2994,ISIC:train:0736,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010090.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010090_segmentation.png
736,2995,ISIC:train:0737,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010092.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010092_segmentation.png
737,2996,ISIC:train:0738,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010093.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010093_segmentation.png
738,2997,ISIC:train:0739,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010094.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010094_segmentation.png
739,2998,ISIC:train:0740,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010100.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010100_segmentation.png
740,2999,ISIC:train:0741,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010102.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010102_segmentation.png
741,3000,ISIC:train:0742,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010104.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010104_segmentation.png
742,3001,ISIC:train:0743,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010105.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010105_segmentation.png
743,3002,ISIC:train:0744,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010168.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010168_segmentation.png
744,3003,ISIC:train:0745,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010170.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010170_segmentation.png
745,3004,ISIC:train:0746,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010171.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010171_segmentation.png
746,3005,ISIC:train:0747,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010173.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010173_segmentation.png
747,3006,ISIC:train:0748,ISIC,/project/ahnailab/data/segmentation/ISIC_resize/train_224/images/ISIC_0010174.jpg,/project/ahnailab/data/segmentation/ISIC_resize/train_224/labels/ISIC_0010174_segmentation.png
